FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost
100272,MAA-AMD,MAA,AMD,2026-04-27,139,Boeing 787-8,242,188,213601.99,193489.21
100273,CCU-PAT,CCU,PAT,2025-10-27,76,Airbus A320,180,151,139826.29,104768.16
100274,LKO-IXC,LKO,IXC,2024-07-06,73,ATR 72-600,72,65,74201.97,63339.94
100275,MAA-AMD,MAA,AMD,2026-03-16,121,Airbus A320,180,130,202981.75,166852.39
100276,BOM-JAI,BOM,JAI,2024-08-18,92,Airbus A320,180,117,135119.21,129224.04
100277,DEL-SIN,DEL,SIN,2025-11-24,318,Airbus A350-900,325,325,1023496.58,796913.68
100278,MAA-AMD,MAA,AMD,2024-11-25,124,Airbus A321neo,220,187,230798.25,180865.12
100279,HYD-LKO,HYD,LKO,2025-01-08,112,Airbus A321neo,220,220,139671.33,167163.7
100280,DEL-MAA,DEL,MAA,2025-12-21,147,Boeing 787-8,242,203,256996.75,237381.98
100281,BOM-HKG,BOM,HKG,2025-10-25,325,Airbus A350-900,325,291,984319.58,715468.54
100282,HYD-PAT,HYD,PAT,2025-07-01,121,Airbus A321neo,220,208,229659.0,176497.25
100283,BOM-LKO,BOM,LKO,2026-02-16,120,Boeing 737-800,189,110,194808.59,162430.5
100284,AMD-NAG,AMD,NAG,2026-04-20,83,Airbus A320,180,135,94829.52,114430.48
100285,BOM-HKG,BOM,HKG,2026-04-08,342,Airbus A350-900,325,299,1002424.32,740512.21
100286,LKO-IXC,LKO,IXC,2024-08-07,85,ATR 72-600,72,48,50576.77,60604.42
100287,MAA-AMD,MAA,AMD,2025-05-14,119,Airbus A320,180,166,254808.38,166530.54
100288,DEL-JFK,DEL,JFK,2026-04-24,865,Airbus A350-900,325,282,2226969.89,1814222.53
100289,BOM-LKO,BOM,LKO,2025-06-05,126,Boeing 737-800,189,188,188358.69,151579.64
100290,BOM-HKG,BOM,HKG,2025-09-24,335,Airbus A350-900,325,262,1121775.06,869095.42
100291,HYD-PAT,HYD,PAT,2025-11-22,114,Boeing 787-8,242,225,174852.6,174776.68
100292,BOM-HKG,BOM,HKG,2025-09-08,327,Boeing 787-8,242,150,777239.39,510705.84
100293,BLR-SYD,BLR,SYD,2025-05-25,701,Boeing 777-300ER,396,365,2126450.18,1720407.69
100294,AMD-NAG,AMD,NAG,2025-09-10,80,Airbus A320,180,138,109530.18,114319.32
100295,BLR-COK,BLR,COK,2025-06-27,64,Boeing 737-800,189,189,120634.46,97810.13
100296,BLR-COK,BLR,COK,2024-08-28,66,Boeing 737-800,189,134,107141.7,93874.93
100297,DEL-SIN,DEL,SIN,2026-05-27,336,Airbus A350-900,325,325,811482.49,720196.24
100298,MAA-AMD,MAA,AMD,2025-09-22,135,Boeing 787-8,242,214,152816.79,182992.92
100299,MAA-AMD,MAA,AMD,2025-07-28,127,Boeing 737-800,189,142,228621.32,183199.03
100300,MAA-AMD,MAA,AMD,2025-07-15,129,Airbus A320,180,168,170199.18,162805.59
100301,BOM-HKG,BOM,HKG,2025-08-12,338,Airbus A350-900,325,195,900629.6,764358.03
100302,AMD-NAG,AMD,NAG,2025-01-07,70,Airbus A321neo,220,163,112044.02,129516.24
100303,HYD-PAT,HYD,PAT,2025-03-24,109,Boeing 737-800,189,147,155615.1,159552.92
100304,PNQ-NAG,PNQ,NAG,2025-11-15,80,Boeing 737-800,189,189,126079.25,110791.17
100305,LKO-IXC,LKO,IXC,2025-09-29,66,Airbus A320,180,164,105383.75,116870.58
100306,MAA-JFK,MAA,JFK,2026-05-15,1007,Boeing 777-300ER,396,300,3375020.17,2590853.95
100307,MAA-AMD,MAA,AMD,2024-12-09,140,Airbus A321neo,220,173,220820.49,194219.25
100308,HYD-LHR,HYD,LHR,2025-12-03,593,Airbus A350-900,325,292,1558691.72,1251638.55
100309,MAA-BKK,MAA,BKK,2025-11-18,185,Boeing 737-800,189,152,306682.07,246551.62
100310,BOM-COK,BOM,COK,2026-01-16,116,Airbus A321neo,220,174,190450.42,151825.99
100311,BLR-DOH,BLR,DOH,2025-11-03,247,Airbus A320,180,159,417336.62,335262.42
100312,BOM-HKG,BOM,HKG,2025-05-21,327,Boeing 777-300ER,396,396,1016864.35,975069.66
100313,BLR-PNQ,BLR,PNQ,2026-01-16,80,ATR 72-600,72,72,51970.0,65977.67
100314,PNQ-LKO,PNQ,LKO,2024-08-26,113,Boeing 787-8,242,128,185865.57,188445.31
100315,DEL-NAG,DEL,NAG,2026-06-27,84,Airbus A320,180,115,148820.19,125214.9
100316,MAA-BKK,MAA,BKK,2024-09-19,186,Airbus A321neo,220,179,341739.0,289798.77
100317,DEL-SIN,DEL,SIN,2025-05-07,320,Airbus A350-900,325,285,1043581.12,800020.87
100318,DEL-MAA,DEL,MAA,2026-02-15,160,Boeing 737-800,189,166,182299.44,187111.08
100319,DEL-BKK,DEL,BKK,2026-01-29,245,Boeing 737-800,189,160,368406.25,304753.68
100320,BLR-DOH,BLR,DOH,2026-02-11,261,Airbus A320,180,151,347196.07,316676.89
100321,PNQ-NAG,PNQ,NAG,2024-08-01,78,Boeing 737-800,189,145,133142.92,114364.52
100322,BLR-DXB,BLR,DXB,2025-11-07,236,Airbus A321neo,220,176,270825.3,335525.11
100323,MAA-JFK,MAA,JFK,2026-06-06,993,Airbus A350-900,325,257,2381444.12,1985952.13
100324,BLR-COK,BLR,COK,2026-03-14,51,Boeing 737-800,189,159,95559.05,94375.23
100325,BLR-DOH,BLR,DOH,2025-06-19,262,Airbus A321neo,220,162,512782.94,433340.59
100326,BOM-JAI,BOM,JAI,2025-05-23,99,Boeing 737-800,189,189,135992.99,132244.89
100327,BOM-JAI,BOM,JAI,2024-08-21,88,Boeing 737-800,189,153,159131.62,133121.56
100328,HYD-PAT,HYD,PAT,2024-12-11,108,Boeing 737-800,189,189,165143.73,162063.31
100329,HYD-SIN,HYD,SIN,2024-12-11,260,Boeing 737-800,189,152,396290.45,370356.92
100330,DEL-NAG,DEL,NAG,2024-07-24,88,Boeing 737-800,189,110,176843.97,125683.66
100331,HYD-IXC,HYD,IXC,2026-02-18,133,Airbus A321neo,220,139,202186.24,193346.95
100332,MAA-AMD,MAA,AMD,2026-05-01,140,Airbus A321neo,220,220,176485.11,192971.64
100333,AMD-NAG,AMD,NAG,2024-11-15,72,Airbus A320,180,180,91408.23,123742.43
100334,BLR-SIN,BLR,SIN,2025-08-15,256,Boeing 737-800,189,176,282708.24,323902.27
100335,BOM-COK,BOM,COK,2025-07-31,103,Airbus A321neo,220,125,174508.44,161028.59
100336,BOM-HKG,BOM,HKG,2026-05-28,349,Boeing 787-8,242,242,707430.77,582225.18
100337,BOM-JAI,BOM,JAI,2025-06-13,94,Airbus A320,180,133,181669.8,134725.29
100338,BOM-LKO,BOM,LKO,2025-08-16,119,Airbus A320,180,180,191590.96,152769.72
100339,MAA-AMD,MAA,AMD,2025-10-29,126,Airbus A320,180,127,183539.73,166633.14
100340,CCU-PAT,CCU,PAT,2026-03-20,57,Airbus A321neo,220,138,127246.5,108376.58
100341,HYD-IXC,HYD,IXC,2026-02-28,148,Boeing 737-800,189,110,217106.48,175473.48
100342,MAA-JFK,MAA,JFK,2025-05-03,1000,Airbus A350-900,325,325,2966239.33,2222210.64
100343,MAA-AMD,MAA,AMD,2025-08-31,120,Airbus A321neo,220,159,234603.1,190151.22
100344,BOM-HKG,BOM,HKG,2024-07-28,342,Boeing 777-300ER,396,386,1419899.4,965078.18
100345,AMD-NAG,AMD,NAG,2026-02-13,94,ATR 72-600,72,47,60416.26,64891.87
100346,BLR-SIN,BLR,SIN,2026-04-06,251,Boeing 737-800,189,165,507552.95,376228.53
100347,BOM-HKG,BOM,HKG,2025-03-06,345,Airbus A350-900,325,268,599782.02,713309.02
100348,MAA-BKK,MAA,BKK,2025-05-18,179,Airbus A320,180,153,323707.73,258600.14
100349,CCU-AMD,CCU,AMD,2026-03-19,148,Airbus A320,180,109,184014.7,196156.35
100350,BLR-DOH,BLR,DOH,2024-11-19,238,Boeing 737-800,189,130,380104.34,348001.3
100351,BOM-COK,BOM,COK,2025-07-21,107,Boeing 787-8,242,228,170965.96,164981.88
100352,PNQ-LKO,PNQ,LKO,2025-06-28,111,Boeing 787-8,242,205,168154.5,183875.95
100353,BLR-DOH,BLR,DOH,2025-03-28,257,Boeing 737-800,189,189,415606.56,354833.69
100354,PNQ-LKO,PNQ,LKO,2025-02-16,116,Airbus A320,180,142,190209.79,160505.77
100355,MAA-BKK,MAA,BKK,2026-06-07,196,Boeing 737-800,189,161,277147.84,283692.28
100356,AMD-NAG,AMD,NAG,2025-04-07,93,Airbus A320,180,161,94368.35,115914.1
100357,DEL-COK,DEL,COK,2025-08-09,188,Airbus A321neo,220,127,337636.73,260081.25
100358,MAA-BKK,MAA,BKK,2025-04-21,186,Boeing 787-8,242,205,454624.98,361156.5
100359,DEL-MAA,DEL,MAA,2025-11-03,162,Boeing 787-8,242,223,247808.3,222624.83
100360,MAA-JFK,MAA,JFK,2025-04-05,996,Boeing 787-8,242,242,1800185.72,1484765.6
100361,BLR-SYD,BLR,SYD,2026-05-17,694,Airbus A350-900,325,222,2025735.06,1752458.47
100362,AMD-PAT,AMD,PAT,2025-06-04,114,Airbus A320,180,151,204490.09,165637.59
100363,DEL-MAA,DEL,MAA,2026-01-15,145,Boeing 737-800,189,141,278501.12,215870.99
100364,PNQ-LKO,PNQ,LKO,2025-10-31,124,Boeing 737-800,189,107,203813.45,154383.2
100365,PNQ-LKO,PNQ,LKO,2026-04-23,110,Boeing 787-8,242,173,187027.49,165756.66
100366,BOM-HKG,BOM,HKG,2024-08-08,330,Airbus A350-900,325,295,1081086.7,872451.38
100367,PNQ-LKO,PNQ,LKO,2024-08-07,106,Boeing 787-8,242,212,240990.28,193316.08
100368,HYD-IXC,HYD,IXC,2025-04-23,150,Airbus A321neo,220,220,276835.94,211533.55
100369,HYD-LKO,HYD,LKO,2025-06-09,100,Boeing 737-800,189,137,137030.8,145268.36
100370,DEL-JFK,DEL,JFK,2024-11-15,872,Airbus A350-900,325,223,2593389.82,2141995.86
100371,HYD-NAG,HYD,NAG,2024-12-14,53,Airbus A320,180,180,120450.24,102185.71
100372,DEL-SIN,DEL,SIN,2025-06-11,317,Boeing 777-300ER,396,330,1167063.96,984136.24
100373,BOM-COK,BOM,COK,2026-04-16,100,Boeing 737-800,189,189,179771.32,156494.11
100374,MAA-JFK,MAA,JFK,2026-05-17,984,Airbus A350-900,325,271,2732057.21,2006147.29
100375,MAA-BKK,MAA,BKK,2024-07-07,202,Airbus A321neo,220,135,377629.41,290447.22
100376,AMD-PAT,AMD,PAT,2025-05-06,136,Boeing 737-800,189,142,223546.31,166961.44
100377,DEL-COK,DEL,COK,2025-02-27,175,Airbus A321neo,220,165,264436.48,224308.22
100378,BOM-JAI,BOM,JAI,2025-11-27,95,Airbus A320,180,172,125482.98,141016.81
100379,BLR-DOH,BLR,DOH,2026-04-16,254,Boeing 737-800,189,153,523876.51,377713.66
100380,AMD-NAG,AMD,NAG,2024-11-14,75,Boeing 737-800,189,189,109760.72,120841.49
100381,BLR-PNQ,BLR,PNQ,2026-06-19,80,Airbus A321neo,220,136,164668.77,132586.7
100382,HYD-NAG,HYD,NAG,2025-02-09,67,Boeing 737-800,189,164,121393.7,104059.26
100383,BLR-SIN,BLR,SIN,2025-12-21,266,Boeing 737-800,189,189,394054.81,354796.28
100384,BLR-SIN,BLR,SIN,2024-09-02,261,Airbus A320,180,129,304021.93,369648.54
100385,BLR-JFK,BLR,JFK,2024-12-16,986,Boeing 787-8,242,242,1970604.47,1551390.87
100386,CCU-NAG,CCU,NAG,2026-02-18,95,Airbus A320,180,104,126724.92,138679.65
100387,BLR-JFK,BLR,JFK,2024-11-13,974,Airbus A350-900,325,252,2995512.5,2223864.33
100388,BLR-PNQ,BLR,PNQ,2025-05-12,83,Airbus A320,180,154,129433.65,123584.42
100389,HYD-IXC,HYD,IXC,2026-02-13,145,Boeing 787-8,242,160,197503.87,194993.85
100390,CCU-LKO,CCU,LKO,2024-08-31,97,ATR 72-600,72,39,72140.48,72798.24
100391,MAA-AMD,MAA,AMD,2025-08-23,118,Boeing 787-8,242,158,236127.25,188064.2
100392,LKO-IXC,LKO,IXC,2025-09-04,80,Boeing 737-800,189,144,116882.48,111911.58
100393,BLR-JFK,BLR,JFK,2025-07-22,996,Airbus A350-900,325,325,2390467.0,2146271.73
100394,BLR-SIN,BLR,SIN,2026-05-01,260,Boeing 737-800,189,189,572655.1,387091.97
100395,BOM-JAI,BOM,JAI,2024-11-08,94,Airbus A321neo,220,150,178699.16,152688.02
100396,PNQ-NAG,PNQ,NAG,2025-05-02,63,Airbus A320,180,149,120369.21,111851.65
100397,BLR-SIN,BLR,SIN,2025-02-21,256,Airbus A321neo,220,186,429535.59,383397.28
100398,BOM-LKO,BOM,LKO,2024-10-24,127,Airbus A321neo,220,159,179983.29,158371.32
100399,DEL-BKK,DEL,BKK,2024-07-17,253,Boeing 737-800,189,139,329488.52,319201.07
100400,MAA-AMD,MAA,AMD,2026-05-20,129,Boeing 737-800,189,189,230627.14,176483.12
100401,MAA-AMD,MAA,AMD,2025-02-25,128,Boeing 737-800,189,155,190477.03,172022.06
100402,BOM-HKG,BOM,HKG,2025-04-23,328,Boeing 777-300ER,396,317,980395.99,885296.71
100403,HYD-LHR,HYD,LHR,2026-05-20,588,Airbus A350-900,325,325,1981446.66,1446254.29
100404,AMD-PAT,AMD,PAT,2025-12-16,136,Boeing 787-8,242,189,215658.25,182288.87
100405,AMD-NAG,AMD,NAG,2024-12-27,93,Airbus A320,180,152,112949.33,120366.29
100406,CCU-LKO,CCU,LKO,2026-04-20,107,Boeing 737-800,189,184,181440.99,138324.51
100407,BOM-HKG,BOM,HKG,2024-11-30,335,Boeing 787-8,242,189,668349.13,540404.28
100408,PNQ-LKO,PNQ,LKO,2025-02-16,108,Airbus A321neo,220,125,160883.31,163503.89
100409,BLR-SIN,BLR,SIN,2026-01-27,269,Boeing 787-8,242,242,460530.89,431252.87
100410,CCU-LKO,CCU,LKO,2025-03-19,93,Boeing 737-800,189,128,150724.4,130064.77
100411,DEL-SIN,DEL,SIN,2024-10-03,338,Boeing 777-300ER,396,342,976256.19,929530.81
100412,MAA-JFK,MAA,JFK,2026-03-12,991,Boeing 787-8,242,88,1818026.64,1682167.58
100413,BLR-DOH,BLR,DOH,2026-05-19,256,Airbus A320,180,180,430436.08,337622.98
100414,HYD-NAG,HYD,NAG,2024-07-16,59,Airbus A321neo,220,207,104302.39,104141.42
100415,PNQ-LKO,PNQ,LKO,2025-11-03,121,Boeing 737-800,189,127,201362.87,164410.49
100416,BLR-SIN,BLR,SIN,2025-03-03,256,Boeing 737-800,189,153,460634.8,363022.23
100417,BOM-HKG,BOM,HKG,2025-07-03,338,Airbus A350-900,325,290,982701.93,763281.66
100418,BOM-LKO,BOM,LKO,2025-10-24,116,Boeing 787-8,242,201,238342.31,189145.4
100419,AMD-NAG,AMD,NAG,2024-08-16,77,Airbus A320,180,151,115436.2,119530.78
100420,PNQ-NAG,PNQ,NAG,2026-02-19,69,Airbus A320,180,162,155556.78,113178.59
100421,CCU-LKO,CCU,LKO,2025-07-24,91,Airbus A320,180,126,163674.82,133364.02
100422,AMD-PAT,AMD,PAT,2025-06-11,135,Boeing 737-800,189,139,165495.62,158626.8
100423,MAA-JFK,MAA,JFK,2025-11-15,998,Boeing 777-300ER,396,318,3468224.32,2669522.26
100424,BOM-HKG,BOM,HKG,2026-01-11,328,Airbus A350-900,325,310,1021799.47,795753.12
100425,HYD-LHR,HYD,LHR,2024-08-30,589,Airbus A350-900,325,245,1647504.06,1349808.67
100426,MAA-JFK,MAA,JFK,2024-08-19,1002,Boeing 787-8,242,213,1718555.81,1750596.79
100427,CCU-AMD,CCU,AMD,2026-06-25,141,Boeing 787-8,242,189,184854.33,207936.16
100428,PNQ-NAG,PNQ,NAG,2026-04-15,64,Boeing 737-800,189,189,113009.26,116388.58
100429,BLR-SYD,BLR,SYD,2024-07-07,700,Airbus A350-900,325,312,2013025.39,1605051.9
100430,CCU-AMD,CCU,AMD,2025-12-31,153,Airbus A320,180,168,166208.88,197900.22
100431,MAA-AMD,MAA,AMD,2024-12-31,135,Boeing 787-8,242,235,216443.46,185515.5
100432,DEL-MAA,DEL,MAA,2025-12-22,150,Airbus A320,180,180,177074.17,184800.53
100433,BOM-LKO,BOM,LKO,2025-08-20,106,Boeing 737-800,189,151,189812.91,155943.31
100434,AMD-PAT,AMD,PAT,2024-09-21,119,Boeing 737-800,189,143,186232.29,168788.54
100435,BOM-DXB,BOM,DXB,2025-07-24,159,Boeing 737-800,189,139,298610.93,239282.64
100436,HYD-NAG,HYD,NAG,2024-09-23,68,Boeing 737-800,189,106,131850.32,101806.89
100437,BLR-COK,BLR,COK,2024-10-06,60,ATR 72-600,72,52,66399.87,56371.76
100438,HYD-LHR,HYD,LHR,2026-06-09,596,Boeing 787-8,242,199,1211945.58,1066974.54
100439,HYD-NAG,HYD,NAG,2025-04-14,52,Airbus A320,180,158,90624.29,103562.77
100440,BOM-COK,BOM,COK,2025-05-19,119,Airbus A320,180,180,176559.86,134654.18
100441,PNQ-NAG,PNQ,NAG,2025-08-12,83,Airbus A320,180,104,129254.09,117174.45
100442,AMD-NAG,AMD,NAG,2025-08-03,83,Boeing 737-800,189,120,106562.62,123590.13
100443,BOM-COK,BOM,COK,2026-06-06,114,Airbus A321neo,220,189,216066.7,166432.63
100444,PNQ-JAI,PNQ,JAI,2025-09-21,88,Airbus A321neo,220,201,193820.56,144267.96
100445,MAA-AMD,MAA,AMD,2026-03-02,133,Boeing 737-800,189,142,168022.88,168119.41
100446,BOM-HKG,BOM,HKG,2025-10-05,331,Boeing 787-8,242,185,747918.15,566037.42
100447,BOM-LKO,BOM,LKO,2026-05-28,115,Boeing 787-8,242,176,256009.68,183859.63
100448,MAA-PNQ,MAA,PNQ,2025-03-10,92,ATR 72-600,72,64,81438.42,72000.54
100449,DEL-MAA,DEL,MAA,2026-04-11,163,Airbus A320,180,144,193577.21,181537.11
100450,HYD-PAT,HYD,PAT,2025-05-12,104,Airbus A321neo,220,200,188715.1,167317.89
100451,BOM-HKG,BOM,HKG,2025-09-15,327,Boeing 787-8,242,216,652964.17,560424.68
100452,BOM-COK,BOM,COK,2025-06-28,96,Airbus A321neo,220,185,187560.39,162256.42
100453,HYD-COK,HYD,COK,2024-07-13,100,ATR 72-600,72,58,75104.27,66594.08
100454,HYD-PAT,HYD,PAT,2025-03-06,125,Airbus A320,180,156,192204.03,152403.1
100455,PNQ-LKO,PNQ,LKO,2025-05-05,106,Airbus A321neo,220,211,202495.73,162640.38
100456,CCU-PAT,CCU,PAT,2025-05-03,60,Airbus A320,180,138,123993.82,102877.72
100457,MAA-AMD,MAA,AMD,2026-04-02,124,Airbus A321neo,220,220,230227.3,187359.97
100458,BLR-SYD,BLR,SYD,2024-07-07,691,Airbus A350-900,325,213,2144949.38,1769705.66
100459,AMD-NAG,AMD,NAG,2025-06-03,89,Boeing 737-800,189,156,96766.0,120316.81
100460,CCU-LKO,CCU,LKO,2026-03-01,99,Airbus A321neo,220,136,154570.9,138535.88
100461,AMD-NAG,AMD,NAG,2025-05-18,74,Airbus A321neo,220,175,109245.86,124344.92
100462,HYD-IXC,HYD,IXC,2026-04-10,145,Airbus A321neo,220,149,245509.26,198141.84
100463,DEL-COK,DEL,COK,2025-08-07,175,Airbus A320,180,127,270243.57,207974.81
100464,HYD-SIN,HYD,SIN,2025-01-01,281,Airbus A320,180,155,450193.06,370243.51
100465,BOM-COK,BOM,COK,2026-06-26,107,Boeing 787-8,242,184,172491.01,162167.79
100466,BOM-HKG,BOM,HKG,2025-08-23,326,Boeing 777-300ER,396,396,1119910.84,981808.3
100467,LKO-IXC,LKO,IXC,2024-12-05,68,Airbus A320,180,180,114504.97,113721.21
100468,BOM-HKG,BOM,HKG,2025-11-03,349,Boeing 787-8,242,230,749905.64,578354.42
100469,CCU-NAG,CCU,NAG,2025-09-02,112,Airbus A321neo,220,171,167613.54,155189.19
100470,BOM-HKG,BOM,HKG,2026-01-01,347,Airbus A350-900,325,280,941476.34,814796.87
100471,HYD-LHR,HYD,LHR,2026-05-12,579,Boeing 787-8,242,242,1139853.62,937084.08
100472,DEL-SIN,DEL,SIN,2026-05-25,341,Boeing 787-8,242,235,862601.86,573134.53
100473,MAA-BKK,MAA,BKK,2024-10-17,198,Airbus A321neo,220,148,336553.16,274507.44
100474,AMD-LKO,AMD,LKO,2026-02-15,99,Boeing 737-800,189,141,123344.28,141549.51
100475,PNQ-NAG,PNQ,NAG,2026-05-27,74,Boeing 737-800,189,165,122093.58,115450.86
100476,PNQ-JAI,PNQ,JAI,2024-10-16,87,Airbus A320,180,145,133366.44,131885.19
100477,HYD-LHR,HYD,LHR,2024-11-23,594,Boeing 787-8,242,242,1234547.3,935454.76
100478,BOM-LKO,BOM,LKO,2025-06-22,117,Boeing 737-800,189,136,171621.9,156346.48
100479,BLR-COK,BLR,COK,2025-05-04,54,ATR 72-600,72,67,56614.43,54010.9
100480,BLR-SIN,BLR,SIN,2024-10-20,255,Airbus A320,180,180,457735.07,358370.39
100481,PNQ-LKO,PNQ,LKO,2024-12-26,108,Boeing 787-8,242,230,226266.13,180233.96
100482,AMD-NAG,AMD,NAG,2025-08-19,81,Boeing 737-800,189,134,121572.2,122936.68
100483,PNQ-LKO,PNQ,LKO,2026-03-21,112,Boeing 737-800,189,150,211656.15,163691.27
100484,BLR-COK,BLR,COK,2025-02-05,46,Boeing 737-800,189,143,127488.62,94828.05
100485,BOM-HKG,BOM,HKG,2024-10-13,326,Boeing 777-300ER,396,328,1584321.44,1009635.68
100486,BOM-COK,BOM,COK,2024-10-25,100,Airbus A321neo,220,162,184338.66,155084.08
100487,BLR-DOH,BLR,DOH,2026-03-04,253,Airbus A321neo,220,144,434010.57,382282.99
100488,HYD-PAT,HYD,PAT,2025-10-12,111,Airbus A320,180,154,202190.74,153394.97
100489,MAA-JFK,MAA,JFK,2026-03-22,989,Boeing 777-300ER,396,396,3323619.44,2759245.16
100490,BLR-SIN,BLR,SIN,2024-10-28,253,Airbus A321neo,220,147,506100.26,377536.84
100491,BLR-SIN,BLR,SIN,2024-11-19,257,Airbus A321neo,220,163,541344.07,413150.06
100492,CCU-LKO,CCU,LKO,2026-04-22,96,Boeing 737-800,189,156,169999.26,142901.76
100493,PNQ-LKO,PNQ,LKO,2025-01-08,109,Airbus A320,180,180,168018.75,146805.72
100494,BLR-PNQ,BLR,PNQ,2024-07-10,80,Airbus A320,180,161,154285.33,120324.64
100495,PNQ-LKO,PNQ,LKO,2026-04-30,116,Airbus A321neo,220,141,174389.54,168691.82
100496,BLR-SIN,BLR,SIN,2025-11-13,268,Airbus A321neo,220,150,579300.61,376101.35
100497,BOM-COK,BOM,COK,2024-08-03,101,Boeing 737-800,189,145,202037.92,143358.84
100498,BOM-COK,BOM,COK,2025-11-20,107,Airbus A320,180,121,156996.28,145392.18
100499,BOM-JAI,BOM,JAI,2025-07-11,104,Airbus A320,180,158,159340.45,134453.34
100500,BOM-HKG,BOM,HKG,2025-02-09,336,Boeing 777-300ER,396,334,1071872.68,1051483.69
100501,DEL-MAA,DEL,MAA,2025-05-01,164,Boeing 787-8,242,242,319945.54,252167.41
100502,MAA-AMD,MAA,AMD,2024-09-28,139,Airbus A321neo,220,182,197436.87,185558.43
100503,DEL-JFK,DEL,JFK,2026-02-23,865,Boeing 777-300ER,396,324,2914100.25,2483548.33
100504,BLR-DOH,BLR,DOH,2026-03-23,248,Boeing 737-800,189,110,387375.4,319634.51
100505,PNQ-NAG,PNQ,NAG,2025-06-25,64,Airbus A320,180,137,147420.19,112643.17
100506,HYD-COK,HYD,COK,2025-04-26,102,Airbus A320,180,106,147859.04,123946.33
100507,AMD-NAG,AMD,NAG,2026-05-27,94,Airbus A321neo,220,162,122747.26,134602.76
100508,LKO-IXC,LKO,IXC,2024-08-30,72,ATR 72-600,72,59,73148.39,63726.9
100509,BLR-DOH,BLR,DOH,2025-03-13,258,Airbus A320,180,158,314619.88,308246.14
100510,AMD-NAG,AMD,NAG,2025-08-07,90,Airbus A320,180,164,95945.04,118568.92
100511,DEL-COK,DEL,COK,2025-10-06,176,Airbus A321neo,220,131,252354.12,224941.7
100512,BOM-HKG,BOM,HKG,2025-04-11,335,Boeing 777-300ER,396,241,1243758.02,986586.63
100513,BLR-DOH,BLR,DOH,2026-02-16,249,Airbus A321neo,220,165,494213.89,348678.85
100514,BOM-HKG,BOM,HKG,2025-10-13,343,Boeing 777-300ER,396,340,970773.44,973420.57
100515,BLR-SIN,BLR,SIN,2025-08-12,266,Boeing 787-8,242,164,536661.03,411768.92
100516,CCU-LKO,CCU,LKO,2025-04-17,90,Airbus A320,180,180,172335.88,129463.9
100517,DEL-COK,DEL,COK,2025-06-17,178,Boeing 737-800,189,175,271234.17,236376.48
100518,BOM-HKG,BOM,HKG,2025-10-14,340,Boeing 787-8,242,199,717162.91,502285.92
100519,HYD-LHR,HYD,LHR,2025-09-12,585,Boeing 787-8,242,180,1152478.33,899842.09
100520,BLR-SIN,BLR,SIN,2024-12-10,263,Airbus A320,180,153,422229.0,373043.81
100521,BLR-DOH,BLR,DOH,2024-09-23,246,Airbus A320,180,141,359980.13,324308.46
100522,BLR-JFK,BLR,JFK,2025-05-09,983,Boeing 787-8,242,213,1811945.43,1718449.37
100523,BOM-HKG,BOM,HKG,2024-10-06,327,Airbus A350-900,325,246,914303.72,707806.52
100524,HYD-NAG,HYD,NAG,2026-05-28,56,Airbus A320,180,147,115948.55,99843.68
100525,HYD-LKO,HYD,LKO,2025-09-06,100,Airbus A321neo,220,175,155358.8,167909.45
100526,HYD-NAG,HYD,NAG,2024-10-13,53,Airbus A320,180,138,127324.69,97044.68
100527,BOM-LKO,BOM,LKO,2024-11-14,114,Airbus A321neo,220,134,275024.7,175031.67
100528,BLR-SIN,BLR,SIN,2026-03-17,261,Airbus A320,180,122,457750.99,356353.35
100529,BLR-COK,BLR,COK,2024-12-03,61,ATR 72-600,72,55,70563.0,56441.48
100530,BLR-SYD,BLR,SYD,2024-10-11,693,Airbus A350-900,325,264,1618085.96,1450046.16
100531,BOM-JAI,BOM,JAI,2025-09-13,93,ATR 72-600,72,65,78699.09,69213.67
100532,LKO-IXC,LKO,IXC,2026-01-18,64,Airbus A320,180,175,115998.54,112445.53
100533,BLR-SIN,BLR,SIN,2024-07-28,270,Airbus A321neo,220,171,674720.33,437975.04
100534,DEL-BKK,DEL,BKK,2025-12-04,243,Airbus A321neo,220,220,451448.16,355689.64
100535,HYD-PAT,HYD,PAT,2025-03-03,122,Boeing 737-800,189,137,180978.58,154755.32
100536,BOM-JAI,BOM,JAI,2025-12-23,99,Boeing 737-800,189,175,176030.22,143945.85
100537,HYD-LKO,HYD,LKO,2025-08-01,105,Airbus A321neo,220,143,162954.1,172102.95
100538,BOM-COK,BOM,COK,2025-10-26,113,Airbus A321neo,220,143,238924.92,172091.77
100539,BOM-HKG,BOM,HKG,2025-03-26,326,Boeing 787-8,242,166,670606.59,529094.66
100540,HYD-LHR,HYD,LHR,2025-04-20,583,Boeing 777-300ER,396,396,1955865.35,1658048.09
100541,PNQ-JAI,PNQ,JAI,2024-09-23,104,Boeing 737-800,189,155,192427.89,141394.89
100542,BOM-COK,BOM,COK,2024-09-19,98,Airbus A320,180,153,174957.56,144619.67
100543,PNQ-NAG,PNQ,NAG,2025-08-05,76,Airbus A321neo,220,127,126473.36,122875.7
100544,BOM-HKG,BOM,HKG,2025-05-14,341,Airbus A350-900,325,325,1093171.9,833723.71
